Brand,Model,Fuel,Transmission,Selling_Price
BMW,X1,Gasoline,Automatic,495000
BMW,X1,Gasoline,Automatic,518000
BMW,X1,Gasoline,Automatic,538000
BMW,X1,Gasoline,Automatic,555000
BMW,X1,Gasoline,Automatic,560000
BMW,X1,Gasoline,Automatic,585000
BMW,X1,Gasoline,Automatic,605000
BMW,X1,Gasoline,Automatic,625000
BMW,X3,Diesel,Automatic,695000
BMW,X3,Diesel,Automatic,725000
BMW,X3,Diesel,Automatic,752000
BMW,X3,Diesel,Automatic,775000
BMW,X3,Diesel,Automatic,808000
BMW,X3,Diesel,Automatic,835000
BMW,X3,Diesel,Automatic,858000
BMW,X3,Diesel,Automatic,875000
Mercedes,Classe A,Gasoline,Automatic,375000
Mercedes,Classe A,Gasoline,Automatic,392000
Mercedes,Classe A,Gasoline,Automatic,408000
Mercedes,Classe A,Gasoline,Automatic,425000
Mercedes,Classe A,Gasoline,Automatic,445000
Mercedes,Classe A,Gasoline,Automatic,462000
Mercedes,Classe A,Gasoline,Automatic,475000
Mercedes,Classe A,Gasoline,Automatic,492000
Mercedes,Classe A,Gasoline,Automatic,505000
Mercedes,Classe C,Diesel,Automatic,545000
Mercedes,Classe C,Diesel,Automatic,568000
Mercedes,Classe C,Diesel,Automatic,588000
Mercedes,Classe C,Diesel,Automatic,608000
Mercedes,Classe C,Diesel,Automatic,615000
Mercedes,Classe C,Diesel,Automatic,638000
Mercedes,Classe C,Diesel,Automatic,655000
Mercedes,Classe C,Diesel,Automatic,675000
Mercedes,Classe C,Diesel,Automatic,695000
Mercedes,Classe C,Diesel,Automatic,715000
Mercedes,Classe E,Diesel,Automatic,715000
Mercedes,Classe E,Diesel,Automatic,748000
Mercedes,Classe E,Diesel,Automatic,772000
Mercedes,Classe E,Diesel,Automatic,795000
Mercedes,Classe E,Diesel,Automatic,805000
Mercedes,Classe E,Diesel,Automatic,828000
Mercedes,Classe E,Diesel,Automatic,848000
Mercedes,Classe E,Diesel,Automatic,865000
Mercedes,Classe E,Diesel,Automatic,892000
Mercedes,Classe E,Diesel,Automatic,915000
Mercedes,Classe E,Diesel,Automatic,925000
Mercedes,GLA,Gasoline,Automatic,445000
Mercedes,GLA,Gasoline,Automatic,462000
Mercedes,GLA,Gasoline,Automatic,478000
Mercedes,GLA,Gasoline,Automatic,495000
Mercedes,GLA,Gasoline,Automatic,515000
Mercedes,GLA,Gasoline,Automatic,532000
Mercedes,GLA,Gasoline,Automatic,548000
Mercedes,GLA,Gasoline,Automatic,555000
Mercedes,GLC,Diesel,Automatic,615000
Mercedes,GLC,Diesel,Automatic,642000
Mercedes,GLC,Diesel,Automatic,662000
Mercedes,GLC,Diesel,Automatic,685000
Mercedes,GLC,Diesel,Automatic,712000
Mercedes,GLC,Diesel,Automatic,738000
Mercedes,GLC,Diesel,Automatic,762000
Mercedes,GLC,Diesel,Automatic,785000
Volkswagen,Golf,Gasoline,Automatic,255000
Volkswagen,Golf,Gasoline,Automatic,268000
Volkswagen,Golf,Gasoline,Automatic,278000
Volkswagen,Golf,Gasoline,Automatic,285000
Volkswagen,Golf,Diesel,Automatic,298000
Volkswagen,Golf,Diesel,Automatic,308000
Volkswagen,Golf,Diesel,Automatic,315000
Volkswagen,Golf,Gasoline,Automatic,325000
Volkswagen,Golf,Gasoline,Automatic,335000
Volkswagen,Passat,Diesel,Automatic,395000
Volkswagen,Passat,Diesel,Automatic,408000
Volkswagen,Passat,Diesel,Automatic,422000
Volkswagen,Passat,Diesel,Automatic,435000
Volkswagen,Passat,Diesel,Automatic,455000
Volkswagen,Passat,Diesel,Automatic,470000
Volkswagen,Passat,Diesel,Automatic,485000
Volkswagen,Polo,Gasoline,Manual,175000
Volkswagen,Polo,Gasoline,Manual,182000
Volkswagen,Polo,Gasoline,Manual,188000
Volkswagen,Polo,Gasoline,Manual,195000
Volkswagen,Polo,Diesel,Manual,202000
Volkswagen,Polo,Diesel,Manual,208000
Volkswagen,Polo,Diesel,Manual,215000
Volkswagen,Polo,Gasoline,Manual,225000
Volkswagen,Polo,Gasoline,Manual,235000
Volkswagen,Tiguan,Gasoline,Automatic,425000
Volkswagen,Tiguan,Gasoline,Automatic,442000
Volkswagen,Tiguan,Gasoline,Automatic,458000
Volkswagen,Tiguan,Gasoline,Automatic,475000
Volkswagen,Tiguan,Diesel,Automatic,495000
Volkswagen,Tiguan,Diesel,Automatic,510000
Volkswagen,Tiguan,Diesel,Automatic,525000
Volkswagen,Tiguan,Diesel,Automatic,545000
Volkswagen,Tiguan,Diesel,Automatic,565000
Volkswagen,Touareg,Diesel,Automatic,825000
Volkswagen,Touareg,Diesel,Automatic,858000
Volkswagen,Touareg,Diesel,Automatic,885000
Volkswagen,Touareg,Diesel,Automatic,905000
Volkswagen,Touareg,Diesel,Automatic,938000
Volkswagen,Touareg,Diesel,Automatic,965000
Volkswagen,Touareg,Diesel,Automatic,985000
