Brand,Model,Fuel,Transmission,Selling_Price
BMW,Série 4,Gasoline,Automatic,728000
BMW,Série 4,Gasoline,Automatic,752000
BMW,Série 4,Gasoline,Automatic,765000
BMW,Série 4,Gasoline,Automatic,795000
BMW,Série 4,Gasoline,Automatic,825000
BMW,Série 4,Gasoline,Automatic,855000
BMW,Série 5,Diesel,Automatic,765000
BMW,Série 5,Diesel,Automatic,865000
BMW,Série 5,Diesel,Automatic,965000
BMW,Série 5,Gasoline,Automatic,1185000
BMW,X1,Gasoline,Automatic,495000
BMW,X1,Gasoline,Automatic,518000
BMW,X1,Gasoline,Automatic,538000
BMW,X1,Gasoline,Automatic,555000
BMW,X1,Gasoline,Automatic,560000
BMW,X1,Gasoline,Automatic,585000
BMW,X1,Gasoline,Automatic,605000
BMW,X1,Gasoline,Automatic,625000
BMW,X3,Diesel,Automatic,695000
BMW,X3,Diesel,Automatic,725000
BMW,X3,Diesel,Automatic,752000
BMW,X3,Diesel,Automatic,775000
BMW,X3,Diesel,Automatic,808000
BMW,X3,Diesel,Automatic,835000
BMW,X3,Diesel,Automatic,858000
BMW,X3,Diesel,Automatic,875000
BMW,X5,Diesel,Automatic,985000
BMW,X5,Diesel,Automatic,1185000
BMW,X5,Gasoline,Automatic,1385000
BMW,X5,Gasoline,Automatic,1685000
Chery,Tiggo 4 Pro,Gasoline,Manual,185000
Chery,Tiggo 4 Pro,Gasoline,Manual,195000
Chery,Tiggo 4 Pro,Gasoline,Automatic,215000
Chery,Tiggo 4 Pro,Gasoline,Automatic,235000
Chery,Tiggo 7 Pro,Gasoline,Automatic,265000
Chery,Tiggo 7 Pro,Gasoline,Automatic,285000
Chery,Tiggo 7 Pro,Gasoline,Automatic,305000
Chery,Tiggo 7 Pro,Gasoline,Automatic,325000
Chery,Tiggo 8 Pro,Gasoline,Automatic,335000
Chery,Tiggo 8 Pro,Gasoline,Automatic,365000
Chery,Tiggo 8 Pro,Gasoline,Automatic,395000
Chery,Tiggo 8 Pro,Gasoline,Automatic,425000
Citroen,Berlingo,Diesel,Manual,195000
Citroen,Berlingo,Diesel,Manual,205000
Citroen,Berlingo,Diesel,Automatic,212000
Citroen,Berlingo,Diesel,Automatic,220000
Citroen,Berlingo,Diesel,Automatic,232000
Citroen,Berlingo,Diesel,Automatic,242000
Citroen,Berlingo,Diesel,Automatic,245000
Citroen,C3,Gasoline,Manual,165000
Citroen,C3,Gasoline,Manual,172000
Citroen,C3,Gasoline,Manual,178000
Citroen,C3,Gasoline,Manual,185000
Citroen,C3,Gasoline,Manual,190000
Citroen,C3,Diesel,Manual,202000
Citroen,C3,Diesel,Manual,210000
Citroen,C3,Diesel,Manual,215000
Citroen,C4,Gasoline,Manual,235000
Citroen,C4,Gasoline,Manual,248000
Citroen,C4,Gasoline,Manual,258000
Citroen,C4,Gasoline,Manual,265000
Citroen,C4,Diesel,Automatic,278000
Citroen,C4,Diesel,Automatic,288000
Citroen,C4,Diesel,Automatic,295000
Citroen,C5 Aircross,Gasoline,Automatic,355000
Citroen,C5 Aircross,Gasoline,Automatic,372000
Citroen,C5 Aircross,Diesel,Automatic,388000
Citroen,C5 Aircross,Diesel,Automatic,395000
Citroen,C5 Aircross,Diesel,Automatic,412000
Citroen,C5 Aircross,Diesel,Automatic,428000
Citroen,C5 Aircross,Diesel,Automatic,435000
Citroen,C5 Aircross,Hybrid,Automatic,448000
Citroen,C5 Aircross,Hybrid,Automatic,458000
Citroen,C5 Aircross,Hybrid,Automatic,465000
Citroen,Jumper,Diesel,Manual,315000
Citroen,Jumper,Diesel,Manual,328000
Citroen,Jumper,Diesel,Manual,342000
Citroen,Jumper,Diesel,Manual,350000
Citroen,Jumper,Diesel,Manual,368000
Citroen,Jumper,Diesel,Manual,378000
Citroen,Jumper,Diesel,Manual,385000
Dacia,Dokker,Gasoline,Manual,145000
Dacia,Dokker,Gasoline,Manual,150000
Dacia,Dokker,Gasoline,Manual,155000
Dacia,Dokker,Diesel,Manual,160000
Dacia,Dokker,Diesel,Manual,165000
Dacia,Dokker,Diesel,Manual,170000
Dacia,Duster,Gasoline,Manual,175000
Dacia,Duster,Gasoline,Manual,182000
Dacia,Duster,Gasoline,Manual,189000
Dacia,Duster,Gasoline,Manual,195000
Dacia,Duster,Gasoline,Manual,202000
Dacia,Duster,Gasoline,Manual,210000
Dacia,Duster,Diesel,Manual,215000
Dacia,Duster,Diesel,Manual,220000
Dacia,Duster,Diesel,Manual,226000
Dacia,Duster,Diesel,Manual,232000
Dacia,Duster,Diesel,4x4,237000
Dacia,Duster,Diesel,4x4,242000
Dacia,Lodgy,Gasoline,Manual,165000
Dacia,Lodgy,Gasoline,Manual,172000
Dacia,Lodgy,Gasoline,Manual,178000
Dacia,Lodgy,Gasoline,Manual,185000
Dacia,Lodgy,Gasoline,Manual,190000
Dacia,Lodgy,Diesel,Manual,195000
Dacia,Logan,Gasoline,Manual,135000
Dacia,Logan,Gasoline,Manual,140000
Dacia,Logan,Gasoline,Manual,145000
Dacia,Logan,Gasoline,Manual,150000
Dacia,Logan,Gasoline,Manual,155000
Dacia,Logan,Gasoline,Manual,160000
Dacia,Logan,Gasoline,Manual,165000
Dacia,Logan,Gasoline,Manual,170000
Dacia,Logan,Gasoline,Manual,175000
Dacia,Logan,Gasoline,Manual,178000
Dacia,Sandero,Gasoline,Manual,125000
Dacia,Sandero,Gasoline,Manual,130000
Dacia,Sandero,Gasoline,Manual,135000
Dacia,Sandero,Gasoline,Manual,140000
Dacia,Sandero,Gasoline,Manual,145000
Dacia,Sandero,Gasoline,Manual,150000
Dacia,Sandero,Gasoline,Manual,155000
Dacia,Sandero,Gasoline,Manual,160000
Dacia,Sandero,Gasoline,Manual,165000
Dacia,Sandero,Gasoline,Manual,170000
Fiat,500,Gasoline,Manual,155000
Fiat,500,Gasoline,Manual,162000
Fiat,500,Gasoline,Automatic,168000
Fiat,500,Gasoline,Automatic,175000
Fiat,500,Gasoline,Automatic,182000
Fiat,500,Gasoline,Automatic,188000
Fiat,500,Gasoline,Automatic,195000
Fiat,500X,Gasoline,Manual,245000
Fiat,500X,Gasoline,Manual,262000
Fiat,500X,Gasoline,Automatic,275000
Fiat,500X,Gasoline,Automatic,280000
Fiat,500X,Gasoline,Automatic,298000
Fiat,500X,Gasoline,Automatic,308000
Fiat,500X,Gasoline,Automatic,315000
Fiat,Tipo,Gasoline,Manual,165000
Fiat,Tipo,Gasoline,Manual,175000
Fiat,Tipo,Gasoline,Manual,185000
Fiat,Tipo,Gasoline,Manual,195000
Fiat,Tipo,Diesel,Manual,208000
Fiat,Tipo,Diesel,Manual,218000
Fiat,Tipo,Diesel,Manual,225000
Ford,Fiesta,Gasoline,Manual,165000
Ford,Fiesta,Gasoline,Manual,172000
Ford,Fiesta,Gasoline,Automatic,178000
Ford,Fiesta,Gasoline,Automatic,185000
Ford,Fiesta,Gasoline,Automatic,195000
Ford,Fiesta,Gasoline,Automatic,205000
Ford,Focus,Gasoline,Manual,225000
Ford,Focus,Gasoline,Manual,238000
Ford,Focus,Gasoline,Manual,248000
Ford,Focus,Gasoline,Manual,255000
Ford,Focus,Diesel,Automatic,268000
Ford,Focus,Diesel,Automatic,278000
Ford,Focus,Diesel,Automatic,285000
Ford,Kuga,Gasoline,Automatic,375000
Ford,Kuga,Gasoline,Automatic,392000
Ford,Kuga,Diesel,Automatic,408000
Ford,Kuga,Diesel,Automatic,425000
Ford,Kuga,Hybrid,Automatic,445000
Ford,Kuga,Hybrid,Automatic,462000
Ford,Kuga,Hybrid,Automatic,478000
Ford,Kuga,Hybrid,Automatic,485000
Ford,Mustang,Gasoline,Automatic,785000
Ford,Mustang,Gasoline,Automatic,815000
Ford,Mustang,Gasoline,Automatic,842000
Ford,Mustang,Gasoline,Automatic,855000
Ford,Mustang,Gasoline,Automatic,885000
Ford,Mustang,Gasoline,Automatic,905000
Ford,Mustang,Gasoline,Automatic,925000
Ford,Ranger,Diesel,Manual,435000
Ford,Ranger,Diesel,Manual,458000
Ford,Ranger,Diesel,Manual,478000
Ford,Ranger,Diesel,Manual,495000
Ford,Ranger,Diesel,Automatic,525000
Ford,Ranger,Diesel,Automatic,545000
Ford,Ranger,Diesel,Automatic,565000
Haval,H6,Gasoline,Automatic,345000
Haval,H6,Gasoline,Automatic,375000
Haval,H6,Gasoline,Automatic,405000
Haval,H6,Gasoline,Automatic,435000
Haval,Jolion,Gasoline,Automatic,275000
Haval,Jolion,Gasoline,Automatic,295000
Haval,Jolion,Gasoline,Automatic,315000
Haval,Jolion,Gasoline,Automatic,335000
Honda,CR-V,Gasoline,Automatic,465000
Honda,CR-V,Gasoline,Automatic,515000
Honda,CR-V,Hybrid,Automatic,565000
Honda,City,Gasoline,Manual,185000
Honda,City,Gasoline,Automatic,205000
Honda,City,Gasoline,Automatic,225000
Honda,Civic,Gasoline,Automatic,295000
Honda,Civic,Gasoline,Automatic,335000
Honda,Civic,Gasoline,Automatic,375000
Honda,HR-V,Gasoline,Automatic,335000
Honda,HR-V,Gasoline,Automatic,375000
Honda,HR-V,Gasoline,Automatic,415000
Hyundai,Accent,Gasoline,Manual,185000
Hyundai,Accent,Gasoline,Manual,192000
Hyundai,Accent,Gasoline,Manual,198000
Hyundai,Accent,Gasoline,Manual,205000
Hyundai,Accent,Gasoline,Automatic,215000
Hyundai,Accent,Gasoline,Automatic,225000
Hyundai,Accent,Gasoline,Automatic,235000
Hyundai,Elantra,Gasoline,Automatic,265000
Hyundai,Elantra,Gasoline,Automatic,295000
Hyundai,Elantra,Gasoline,Automatic,325000
Hyundai,Elantra,Gasoline,Automatic,355000
Hyundai,Kona,Gasoline,Automatic,295000
Hyundai,Kona,Gasoline,Automatic,335000
Hyundai,Kona,Gasoline,Automatic,375000
Hyundai,Kona,Hybrid,Automatic,415000
Hyundai,Santa Fe,Diesel,Automatic,525000
Hyundai,Santa Fe,Diesel,Automatic,545000
Hyundai,Santa Fe,Diesel,Automatic,560000
Hyundai,Santa Fe,Diesel,Automatic,575000
Hyundai,Santa Fe,Diesel,Automatic,595000
Hyundai,Santa Fe,Diesel,Automatic,615000
Hyundai,Santa Fe,Diesel,Automatic,630000
Hyundai,Santa Fe,Diesel,Automatic,645000
Hyundai,Tucson,Gasoline,Automatic,365000
Hyundai,Tucson,Gasoline,Automatic,375000
Hyundai,Tucson,Gasoline,Automatic,385000
Hyundai,Tucson,Gasoline,Automatic,395000
Hyundai,Tucson,Diesel,Automatic,408000
Hyundai,Tucson,Diesel,Automatic,418000
Hyundai,Tucson,Diesel,Automatic,425000
Hyundai,Tucson,Hybrid,Automatic,445000
Hyundai,Tucson,Hybrid,Automatic,455000
Hyundai,Tucson,Hybrid,Automatic,465000
Hyundai,Tucson,Hybrid,Automatic,478000
Hyundai,Tucson,Hybrid,Automatic,485000
Hyundai,i10,Gasoline,Manual,115000
Hyundai,i10,Gasoline,Manual,118000
Hyundai,i10,Gasoline,Manual,122000
Hyundai,i10,Gasoline,Manual,125000
Hyundai,i10,Gasoline,Manual,132000
Hyundai,i10,Gasoline,Manual,138000
Hyundai,i10,Gasoline,Manual,145000
Hyundai,i20,Gasoline,Manual,155000
Hyundai,i20,Gasoline,Manual,162000
Hyundai,i20,Gasoline,Manual,168000
Hyundai,i20,Gasoline,Manual,175000
Hyundai,i20,Gasoline,Manual,182000
Hyundai,i20,Gasoline,Automatic,188000
Hyundai,i20,Gasoline,Automatic,195000
Jeep,Cherokee,Gasoline,Automatic,535000
Jeep,Cherokee,Gasoline,Automatic,558000
Jeep,Cherokee,Diesel,Automatic,575000
Jeep,Cherokee,Diesel,Automatic,595000
Jeep,Cherokee,Diesel,Automatic,622000
Jeep,Cherokee,Diesel,Automatic,642000
Jeep,Cherokee,Diesel,Automatic,655000
Jeep,Compass,Gasoline,Automatic,375000
Jeep,Compass,Gasoline,Automatic,398000
Jeep,Compass,Diesel,Automatic,412000
Jeep,Compass,Diesel,Automatic,425000
Jeep,Compass,Diesel,Automatic,430000
Jeep,Compass,Diesel,Automatic,452000
Jeep,Compass,Diesel,Automatic,468000
Jeep,Compass,Diesel,Automatic,485000
Jeep,Grand Cherokee,Diesel,Automatic,685000
Jeep,Grand Cherokee,Diesel,Automatic,718000
Jeep,Grand Cherokee,Diesel,Automatic,745000
Jeep,Grand Cherokee,Diesel,Automatic,765000
Jeep,Grand Cherokee,Diesel,Automatic,775000
Jeep,Grand Cherokee,Diesel,Automatic,808000
Jeep,Grand Cherokee,Diesel,Automatic,838000
Jeep,Grand Cherokee,Diesel,Automatic,858000
Jeep,Grand Cherokee,Diesel,Automatic,865000
Jeep,Renegade,Gasoline,Automatic,305000
Jeep,Renegade,Gasoline,Automatic,318000
Jeep,Renegade,Gasoline,Automatic,328000
Jeep,Renegade,Gasoline,Automatic,338000
Jeep,Renegade,Gasoline,Automatic,345000
Jeep,Renegade,Gasoline,Automatic,362000
Jeep,Renegade,Gasoline,Automatic,375000
Jeep,Renegade,Gasoline,Automatic,385000
Kia,Carnival,Diesel,Automatic,525000
Kia,Carnival,Diesel,Automatic,585000
Kia,Carnival,Diesel,Automatic,645000
Kia,Picanto,Gasoline,Manual,105000
Kia,Picanto,Gasoline,Manual,110000
Kia,Picanto,Gasoline,Manual,115000
Kia,Picanto,Gasoline,Manual,120000
Kia,Picanto,Gasoline,Automatic,125000
Kia,Picanto,Gasoline,Automatic,132000
Kia,Picanto,Gasoline,Automatic,138000
Kia,Picanto,Gasoline,Automatic,145000
Kia,Rio,Gasoline,Manual,155000
Kia,Rio,Gasoline,Manual,162000
Kia,Rio,Gasoline,Manual,168000
Kia,Rio,Gasoline,Manual,175000
Kia,Rio,Gasoline,Automatic,182000
Kia,Rio,Gasoline,Automatic,188000
Kia,Rio,Gasoline,Automatic,195000
Kia,Seltos,Gasoline,Automatic,295000
Kia,Seltos,Gasoline,Automatic,325000
Kia,Seltos,Gasoline,Automatic,355000
Kia,Seltos,Gasoline,Automatic,385000
Kia,Sorento,Diesel,Automatic,485000
Kia,Sorento,Diesel,Automatic,505000
Kia,Sorento,Diesel,Automatic,520000
Kia,Sorento,Diesel,Automatic,535000
Kia,Sorento,Diesel,Automatic,540000
Kia,Sorento,Diesel,Automatic,560000
Kia,Sorento,Diesel,Automatic,578000
Kia,Sorento,Diesel,Automatic,595000
Kia,Sportage,Gasoline,Automatic,355000
Kia,Sportage,Gasoline,Automatic,368000
Kia,Sportage,Gasoline,Automatic,378000
Kia,Sportage,Gasoline,Automatic,385000
Kia,Sportage,Diesel,Automatic,398000
Kia,Sportage,Diesel,Automatic,410000
Kia,Sportage,Diesel,Automatic,418000
Kia,Sportage,Diesel,Automatic,425000
Kia,Sportage,Hybrid,Automatic,445000
Kia,Sportage,Hybrid,Automatic,455000
Kia,Sportage,Hybrid,Automatic,465000
Kia,Sportage,Hybrid,Automatic,478000
Kia,Sportage,Hybrid,Automatic,485000
Kia,Stinger,Gasoline,Automatic,615000
Kia,Stinger,Gasoline,Automatic,655000
Kia,Stinger,Gasoline,Automatic,685000
Kia,Stinger,Gasoline,Automatic,715000
Kia,Stinger,Gasoline,Automatic,745000
Land Rover,Defender,Diesel,Automatic,925000
Land Rover,Defender,Diesel,Automatic,1050000
Land Rover,Defender,Diesel,Automatic,1185000
Land Rover,Defender,Diesel,Automatic,1350000
Land Rover,Discovery,Diesel,Automatic,865000
Land Rover,Discovery,Diesel,Automatic,965000
Land Rover,Discovery,Diesel,Automatic,1085000
Land Rover,Range Rover Evoque,Gasoline,Automatic,725000
Land Rover,Range Rover Evoque,Gasoline,Automatic,825000
Land Rover,Range Rover Evoque,Gasoline,Automatic,925000
Land Rover,Range Rover Sport,Diesel,Automatic,1285000
Land Rover,Range Rover Sport,Diesel,Automatic,1485000
Land Rover,Range Rover Sport,Diesel,Automatic,1685000
Land Rover,Range Rover Sport,Gasoline,Automatic,1985000
Lexus,ES,Hybrid,Automatic,665000
Lexus,ES,Hybrid,Automatic,725000
Lexus,ES,Hybrid,Automatic,785000
Lexus,NX,Hybrid,Automatic,665000
Lexus,NX,Hybrid,Automatic,725000
Lexus,NX,Hybrid,Automatic,785000
Lexus,RX,Hybrid,Automatic,885000
Lexus,RX,Hybrid,Automatic,965000
Lexus,RX,Hybrid,Automatic,1050000
Lexus,UX,Hybrid,Automatic,515000
Lexus,UX,Hybrid,Automatic,565000
Lexus,UX,Hybrid,Automatic,605000
MG,MG 5,Gasoline,Manual,195000
MG,MG 5,Gasoline,Manual,215000
MG,MG 5,Gasoline,Automatic,235000
MG,MG 5,Gasoline,Automatic,255000
MG,MG HS,Gasoline,Automatic,325000
MG,MG HS,Gasoline,Automatic,355000
MG,MG HS,Gasoline,Automatic,385000
MG,MG ZS,Gasoline,Manual,245000
MG,MG ZS,Gasoline,Manual,265000
MG,MG ZS,Gasoline,Automatic,285000
MG,MG ZS,Gasoline,Automatic,305000
Mazda,CX-3,Gasoline,Automatic,265000
Mazda,CX-3,Gasoline,Automatic,278000
Mazda,CX-3,Gasoline,Automatic,288000
Mazda,CX-3,Gasoline,Automatic,295000
Mazda,CX-3,Gasoline,Automatic,308000
Mazda,CX-3,Gasoline,Automatic,318000
Mazda,CX-3,Gasoline,Automatic,325000
Mazda,CX-5,Gasoline,Automatic,385000
Mazda,CX-5,Gasoline,Automatic,405000
Mazda,CX-5,Gasoline,Automatic,422000
Mazda,CX-5,Gasoline,Automatic,435000
Mazda,CX-5,Gasoline,Automatic,455000
Mazda,CX-5,Gasoline,Automatic,472000
Mazda,CX-5,Gasoline,Automatic,485000
Mazda,CX-9,Gasoline,Automatic,525000
Mazda,CX-9,Gasoline,Automatic,548000
Mazda,CX-9,Gasoline,Automatic,568000
Mazda,CX-9,Gasoline,Automatic,585000
Mazda,CX-9,Gasoline,Automatic,612000
Mazda,CX-9,Gasoline,Automatic,628000
Mazda,CX-9,Gasoline,Automatic,645000
Mazda,Mazda2,Gasoline,Manual,165000
Mazda,Mazda2,Gasoline,Manual,172000
Mazda,Mazda2,Gasoline,Automatic,178000
Mazda,Mazda2,Gasoline,Automatic,185000
Mazda,Mazda2,Gasoline,Automatic,195000
Mazda,Mazda2,Gasoline,Automatic,202000
Mazda,Mazda2,Gasoline,Automatic,205000
Mazda,Mazda3,Gasoline,Manual,235000
Mazda,Mazda3,Gasoline,Manual,248000
Mazda,Mazda3,Gasoline,Automatic,258000
Mazda,Mazda3,Gasoline,Automatic,265000
Mazda,Mazda3,Gasoline,Automatic,278000
Mazda,Mazda3,Gasoline,Automatic,288000
Mazda,Mazda3,Gasoline,Automatic,295000
Mercedes,CLA,Gasoline,Automatic,525000
Mercedes,CLA,Gasoline,Automatic,585000
Mercedes,CLA,Gasoline,Automatic,645000
Mercedes,CLA,Gasoline,Automatic,765000
Mercedes,Classe A,Gasoline,Automatic,375000
Mercedes,Classe A,Gasoline,Automatic,392000
Mercedes,Classe A,Gasoline,Automatic,408000
Mercedes,Classe A,Gasoline,Automatic,425000
Mercedes,Classe A,Gasoline,Automatic,445000
Mercedes,Classe A,Gasoline,Automatic,462000
Mercedes,Classe A,Gasoline,Automatic,475000
Mercedes,Classe A,Gasoline,Automatic,492000
Mercedes,Classe A,Gasoline,Automatic,505000
Mercedes,Classe C,Diesel,Automatic,545000
Mercedes,Classe C,Diesel,Automatic,568000
Mercedes,Classe C,Diesel,Automatic,588000
Mercedes,Classe C,Diesel,Automatic,608000
Mercedes,Classe C,Diesel,Automatic,615000
Mercedes,Classe C,Diesel,Automatic,638000
Mercedes,Classe C,Diesel,Automatic,655000
Mercedes,Classe C,Diesel,Automatic,675000
Mercedes,Classe C,Diesel,Automatic,695000
Mercedes,Classe C,Diesel,Automatic,715000
Mercedes,Classe E,Diesel,Automatic,715000
Mercedes,Classe E,Diesel,Automatic,748000
Mercedes,Classe E,Diesel,Automatic,772000
Mercedes,Classe E,Diesel,Automatic,795000
Mercedes,Classe E,Diesel,Automatic,805000
Mercedes,Classe E,Diesel,Automatic,828000
Mercedes,Classe E,Diesel,Automatic,848000
Mercedes,Classe E,Diesel,Automatic,865000
Mercedes,Classe E,Diesel,Automatic,892000
Mercedes,Classe E,Diesel,Automatic,915000
Mercedes,Classe E,Diesel,Automatic,925000
Mercedes,Classe S,Diesel,Automatic,1485000
Mercedes,Classe S,Gasoline,Automatic,1785000
Mercedes,Classe S,Gasoline,Automatic,2185000
Mercedes,Classe S,Gasoline,Automatic,2985000
Mercedes,GLA,Gasoline,Automatic,445000
Mercedes,GLA,Gasoline,Automatic,462000
Mercedes,GLA,Gasoline,Automatic,478000
Mercedes,GLA,Gasoline,Automatic,495000
Mercedes,GLA,Gasoline,Automatic,515000
Mercedes,GLA,Gasoline,Automatic,532000
Mercedes,GLA,Gasoline,Automatic,548000
Mercedes,GLA,Gasoline,Automatic,555000
Mercedes,GLC,Diesel,Automatic,615000
Mercedes,GLC,Diesel,Automatic,642000
Mercedes,GLC,Diesel,Automatic,662000
Mercedes,GLC,Diesel,Automatic,685000
Mercedes,GLC,Diesel,Automatic,712000
Mercedes,GLC,Diesel,Automatic,738000
Mercedes,GLC,Diesel,Automatic,762000
Mercedes,GLC,Diesel,Automatic,785000
Mercedes,GLE,Diesel,Automatic,1085000
Mercedes,GLE,Diesel,Automatic,1285000
Mercedes,GLE,Diesel,Automatic,1485000
Mercedes,GLE,Gasoline,Automatic,1885000
Mitsubishi,ASX,Gasoline,Manual,285000
Mitsubishi,ASX,Gasoline,Automatic,315000
Mitsubishi,ASX,Gasoline,Automatic,345000
Mitsubishi,Attrage,Gasoline,Manual,165000
Mitsubishi,Attrage,Gasoline,Manual,175000
Mitsubishi,Attrage,Gasoline,Automatic,195000
Mitsubishi,L200,Diesel,Manual,425000
Mitsubishi,L200,Diesel,Manual,465000
Mitsubishi,L200,Diesel,Automatic,525000
Mitsubishi,L200,Diesel,Automatic,565000
Mitsubishi,Outlander,Gasoline,Automatic,385000
Mitsubishi,Outlander,Gasoline,Automatic,425000
Mitsubishi,Outlander,Gasoline,Automatic,465000
Nissan,Juke,Gasoline,Manual,285000
Nissan,Juke,Gasoline,Manual,298000
Nissan,Juke,Gasoline,Automatic,308000
Nissan,Juke,Gasoline,Automatic,320000
Nissan,Juke,Gasoline,Automatic,335000
Nissan,Juke,Gasoline,Automatic,348000
Nissan,Juke,Gasoline,Automatic,355000
Nissan,Kicks,Gasoline,Automatic,265000
Nissan,Kicks,Gasoline,Automatic,295000
Nissan,Kicks,Gasoline,Automatic,325000
Nissan,Micra,Gasoline,Manual,155000
Nissan,Micra,Gasoline,Manual,162000
Nissan,Micra,Gasoline,Automatic,168000
Nissan,Micra,Gasoline,Automatic,170000
Nissan,Micra,Gasoline,Automatic,178000
Nissan,Micra,Gasoline,Automatic,185000
Nissan,Navara,Diesel,Manual,445000
Nissan,Navara,Diesel,Manual,495000
Nissan,Navara,Diesel,Automatic,565000
Nissan,Patrol,Diesel,Automatic,865000
Nissan,Patrol,Diesel,Automatic,905000
Nissan,Patrol,Diesel,Automatic,938000
Nissan,Patrol,Diesel,Automatic,960000
Nissan,Patrol,Diesel,Automatic,995000
Nissan,Patrol,Diesel,Automatic,1025000
Nissan,Patrol,Diesel,Automatic,1050000
Nissan,Qashqai,Gasoline,Automatic,335000
Nissan,Qashqai,Gasoline,Automatic,352000
Nissan,Qashqai,Gasoline,Automatic,368000
Nissan,Qashqai,Gasoline,Automatic,380000
Nissan,Qashqai,Diesel,Automatic,398000
Nissan,Qashqai,Diesel,Automatic,412000
Nissan,Qashqai,Diesel,Automatic,425000
Nissan,X-Trail,Gasoline,Automatic,445000
Nissan,X-Trail,Gasoline,Automatic,472000
Nissan,X-Trail,Diesel,Automatic,492000
Nissan,X-Trail,Diesel,Automatic,510000
Nissan,X-Trail,Diesel,Automatic,538000
Nissan,X-Trail,Diesel,Automatic,558000
Nissan,X-Trail,Diesel,Automatic,575000
Peugeot,2008,Gasoline,Manual,245000
Peugeot,2008,Gasoline,Manual,255000
Peugeot,2008,Gasoline,Manual,265000
Peugeot,2008,Gasoline,Manual,275000
Peugeot,2008,Gasoline,Manual,285000
Peugeot,2008,Gasoline,Manual,295000
Peugeot,2008,Diesel,Automatic,305000
Peugeot,2008,Diesel,Automatic,315000
Peugeot,2008,Diesel,Automatic,325000
Peugeot,208,Gasoline,Manual,175000
Peugeot,208,Gasoline,Manual,180000
Peugeot,208,Gasoline,Manual,185000
Peugeot,208,Gasoline,Manual,190000
Peugeot,208,Gasoline,Manual,195000
Peugeot,208,Gasoline,Automatic,202000
Peugeot,208,Gasoline,Automatic,208000
Peugeot,208,Gasoline,Automatic,215000
Peugeot,208,Gasoline,Automatic,222000
Peugeot,208,Gasoline,Automatic,228000
Peugeot,208,Gasoline,Automatic,235000
Peugeot,3008,Gasoline,Automatic,365000
Peugeot,3008,Gasoline,Automatic,375000
Peugeot,3008,Gasoline,Automatic,385000
Peugeot,3008,Gasoline,Automatic,395000
